date,region,product,orders,sessions,units_sold,unit_price,discount,revenue,product_cost,marketing_spend
2026-08-05,West,Product B,461,13125,605,2280,99063.6084456806,1280336.3915543193,731398.8501169056,61887.53381068867
2026-08-05,West,Product C,432,12327,572,2460,107496.71213686166,1299623.2878631384,752930.9256448711,49278.943976494826
2026-08-05,West,Product D,512,14726,708,2640,126960.29724853429,1742159.7027514656,916259.5666512158,92426.39066049112
2026-08-06,North,Product A,405,11535,575,2100,52651.12922053053,1154848.8707794694,681151.7513821472,54929.623293550016
2026-08-06,North,Product B,448,12729,584,2280,68152.08203413057,1263367.9179658694,718113.8557480058,63932.30389836926
2026-08-06,North,Product C,501,14321,667,2460,69930.7081532475,1570889.2918467524,919201.0109572388,69966.13570992963
2026-08-06,North,Product D,482,13941,581,2640,132280.4417393322,1401559.5582606678,846934.7858919915,84062.69704276841
2026-08-06,South,Product A,353,10056,454,2100,54336.20617960436,899063.7938203956,518799.16469514876,51573.98353393182
2026-08-06,South,Product B,551,15684,669,2280,133959.9299918889,1391360.0700081112,818241.7574225921,85815.17387681892
2026-08-06,South,Product C,512,14511,664,2460,113269.60401592219,1520170.3959840778,833740.8653827343,55454.468626919224
2026-08-06,South,Product D,583,16687,796,2640,168446.07889066543,1932993.9211093346,1022640.523834415,107019.28437988696
2026-08-06,East,Product A,420,12025,530,2100,76759.48415165393,1036240.515848346,582626.7038403035,70410.29046399948
2026-08-06,East,Product B,480,13658,601,2280,74476.73805063419,1295803.2619493657,707251.8882504441,65446.37568702943
2026-08-06,East,Product C,540,15371,753,2460,152277.52525131017,1700102.47474869,995332.5956313959,75033.27909166046
2026-08-06,East,Product D,530,15078,738,2640,81087.60373916524,1867232.3962608348,1090615.3074905504,117832.884039985
2026-08-06,West,Product A,371,10589,456,2100,80556.26549254666,877043.7345074534,460397.7412185113,51814.39481900659
2026-08-06,West,Product B,453,12924,581,2280,118645.712887569,1206034.287112431,678969.0469791392,53128.826330684984
2026-08-06,West,Product C,425,12209,607,2460,73930.90994412483,1419289.0900558752,772521.5339718818,66557.23434995797
2026-08-06,West,Product D,515,14707,726,2640,106941.83359774417,1809698.1664022559,959880.7821357802,80216.24051520639
2026-08-07,North,Product A,366,10353,497,2100,49469.3496796079,994230.6503203921,595853.6761892928,54832.13210071312
2026-08-07,North,Product B,513,14698,688,2280,141026.85845627997,1427613.14154372,820737.9002008562,91626.98704923183
2026-08-07,North,Product C,438,12541,602,2460,116161.00122808662,1364758.9987719133,802038.035859552,88604.45648073324
2026-08-07,North,Product D,401,11409,565,2640,89454.55151796689,1402145.448482033,736677.2112844285,89758.45185946257
2026-08-07,South,Product A,394,11216,558,2100,94688.67185019286,1077111.3281498072,650310.5991952936,57945.01571037413
2026-08-07,South,Product B,490,14093,702,2280,119043.38653703849,1481516.6134629615,878832.2886856478,93978.69691298336
2026-08-07,South,Product C,445,12830,600,2460,69378.00182040868,1406621.9981795913,846764.718495837,53625.23481866855
2026-08-07,South,Product D,529,15217,707,2640,104663.133973282,1761816.866026718,1037749.8297986019,119474.77732737304
2026-08-07,East,Product A,385,11017,520,2100,53912.41302233955,1038087.5869776604,583713.762282299,40762.39385788772
2026-08-07,East,Product B,544,15555,634,2280,102918.31725470365,1342601.6827452963,711457.2410800894,64342.94969848607
2026-08-07,East,Product C,551,15877,794,2460,174246.470044212,1778993.529955788,1009144.4261367285,81702.4649567696
2026-08-07,East,Product D,556,15870,714,2640,160907.8845626463,1724052.1154373537,1039296.7482895404,118169.30395558609
2026-08-07,West,Product A,335,9825,426,2100,38460.2071489567,856139.7928510433,499417.88997778326,35440.830551720144
2026-08-07,West,Product B,462,13199,543,2280,108613.73456769736,1129426.2654323026,681742.5431332894,42438.166015965355
2026-08-07,West,Product C,493,14115,571,2460,97855.26195206099,1306804.738047939,689302.7156579653,84990.98819582288
2026-08-07,West,Product D,474,13415,600,2640,92048.26283427601,1491951.737165724,885372.6161336313,56616.29461726682
2026-08-08,North,Product A,378,10875,462,2100,81259.4598251423,888940.5401748577,518817.3294614545,57455.05290861807
2026-08-08,North,Product B,445,12729,624,2280,124531.62883784011,1298188.3711621598,791286.6866889261,70854.07743406085
2026-08-08,North,Product C,470,13508,640,2460,63827.74207226518,1510572.2579277349,859441.7279125656,97043.71299076616
2026-08-08,North,Product D,502,14298,715,2640,159020.53569907462,1728579.4643009254,908575.5444785067,69083.7659583468
2026-08-08,South,Product A,375,10685,438,2100,60616.3523790936,859183.6476209064,506672.6472770216,45505.83136811307
2026-08-08,South,Product B,510,14686,664,2280,105892.00644324957,1408027.9935567505,748556.6302175013,87018.80052268246
2026-08-08,South,Product C,491,14059,641,2460,115751.22153379963,1461108.7784662005,807983.5207112497,66864.65305587104
2026-08-08,South,Product D,503,14448,669,2640,71106.45656661889,1695053.543433381,1019818.3627766778,115218.38844943678
2026-08-08,East,Product A,420,12086,566,2100,89245.36741882269,1099354.6325811774,573302.125191342,59639.0259807074
2026-08-08,East,Product B,545,15511,733,2280,95484.01108531722,1575755.9889146828,909470.0903935886,75736.67801236884
2026-08-08,East,Product C,546,15676,639,2460,65894.55538238696,1506045.444617613,864278.1267971577,69741.54225925275
2026-08-08,East,Product D,587,16762,805,2640,183779.64096451778,1941420.3590354822,1042454.4595684231,93912.36814833264
2026-08-08,West,Product A,342,9719,485,2100,50165.374672831924,968334.625327168,517193.9737322329,46396.9014344266
2026-08-08,West,Product B,464,13127,660,2280,68996.29156518905,1435803.7084348109,815720.1002275539,60961.63092670461
2026-08-08,West,Product C,504,14386,642,2460,133674.85916780983,1445645.1408321902,828037.886862956,91562.70738137819
2026-08-08,West,Product D,493,13888,569,2640,69746.83468380169,1432413.1653161983,790734.5128009885,57159.46864288619
2026-08-09,North,Product A,381,10921,545,2100,65435.799701661315,1079064.2002983387,584250.0888443654,66772.87121546965
2026-08-09,North,Product B,429,12231,524,2280,66152.42097352596,1128567.5790264742,638868.925713842,78337.88436576161
2026-08-09,North,Product C,469,13418,567,2460,83000.44710819602,1311819.552891804,754408.759554237,84111.70673131378
2026-08-09,North,Product D,485,13939,636,2640,147512.1640797557,1531527.8359202442,844941.1029112351,78869.88427014735
2026-08-09,South,Product A,393,11203,522,2100,80087.18490775875,1016112.8150922413,601090.8271500029,38217.572228860314
2026-08-09,South,Product B,517,14830,638,2280,73002.25756594229,1381637.7424340576,723710.3219296036,82996.57112689293
2026-08-09,South,Product C,522,14847,649,2460,103554.58776185148,1492985.4122381485,822954.4233231755,72743.6795174222
2026-08-09,South,Product D,515,14682,649,2640,119728.35702172211,1593631.642978278,867525.995707712,75213.22688144392
2026-08-09,East,Product A,448,12739,564,2100,51061.67559770653,1133338.3244022934,642264.4155261178,57683.86846930928
2026-08-09,East,Product B,528,14975,634,2280,126069.17979917425,1319450.8202008258,709078.9611049024,90888.6100725124
2026-08-09,East,Product C,526,15172,614,2460,92690.51872381884,1417749.481276181,761645.5626028728,95250.55788287903
2026-08-09,East,Product D,598,17223,838,2640,195536.85512535556,2016783.1448746445,1214690.7945773595,83052.29673502629
2026-08-09,West,Product A,372,10703,494,2100,79112.02989967175,958287.9701003282,567895.0641691963,62244.011970838525
2026-08-09,West,Product B,451,12962,601,2280,110563.72934883424,1259716.2706511659,655737.9081001205,56630.25271730993
2026-08-09,West,Product C,432,12308,547,2460,74240.90510980306,1271379.094890197,722455.8543347347,67842.3228625967
2026-08-09,West,Product D,506,14590,700,2640,79174.90325499668,1768825.0967450032,962687.9908459462,85642.47376711507
2026-08-10,North,Product A,359,10138,495,2100,54819.14278261856,984680.8572173815,595304.1287734075,63180.58759021538
2026-08-10,North,Product B,456,13040,583,2280,54212.76568588603,1275027.2343141139,703141.6709767118,56689.91411902396
2026-08-10,North,Product C,450,12550,585,2460,92444.98223821913,1346655.0177617809,799322.0457639967,57952.49050860506
2026-08-10,North,Product D,500,14115,711,2640,83671.99632148849,1793368.0036785116,1089691.8051388795,88667.38574930243
2026-08-10,South,Product A,454,12994,589,2100,62913.11962903503,1173986.880370965,672990.5410381071,48570.07824562791
2026-08-10,South,Product B,494,14013,696,2280,64540.43022380252,1522339.5697761974,908826.196397156,57827.809399122874
2026-08-10,South,Product C,528,15232,732,2460,80517.82962896924,1720202.1703710307,909416.846663803,103246.62783562992
2026-08-10,South,Product D,528,15098,655,2640,110287.61209666886,1618912.387903331,914735.7040323524,66016.40031302771
2026-08-10,East,Product A,429,12194,530,2100,80564.93098893989,1032435.06901106,537773.024450831,60028.239784098245
2026-08-10,East,Product B,512,14468,640,2280,92803.47699900724,1366396.5230009928,714878.3159851253,80450.93973546573
2026-08-10,East,Product C,592,16824,844,2460,154381.41339163063,1921858.5866083694,1039148.162807596,89044.64901530958
2026-08-10,East,Product D,577,16632,830,2640,139637.48616744764,2051562.5138325524,1092972.4126294523,124253.44811920708
2026-08-10,West,Product A,378,10833,459,2100,66770.26024082534,897129.7397591746,488078.0094817213,55097.92059885454
2026-08-10,West,Product B,430,12301,619,2280,71397.22580703128,1339922.7741929686,786963.0024027913,80579.10425225296
2026-08-10,West,Product C,488,14022,635,2460,77312.19279042185,1484787.807209578,818458.2734758455,90177.255159022
2026-08-10,West,Product D,520,14866,687,2640,118288.2175801757,1695391.7824198243,898197.1408269163,73585.18825225747
2026-08-11,North,Product A,368,10504,448,2100,75402.76275585986,865397.2372441401,501229.3556000338,45953.45430222031
2026-08-11,North,Product B,411,11663,479,2280,51721.29173296858,1040398.7082670315,586734.5380084998,69078.97303755347
2026-08-11,North,Product C,458,13116,661,2460,135559.82202203633,1490500.1779779636,832174.18529615,79802.00960127203
2026-08-11,North,Product D,474,13588,635,2640,111366.5551031383,1565033.4448968617,895658.8873324805,75065.0049420793
2026-08-11,South,Product A,399,11415,540,2100,63547.167695724995,1070452.832304275,581993.6727507708,44806.852695668415
2026-08-11,South,Product B,511,14653,666,2280,114524.00568464375,1403955.9943153562,811336.7751908668,66758.99605660682
2026-08-11,South,Product C,501,14361,581,2460,64831.119688227474,1364428.8803117725,803981.8715275112,89949.4570529735
2026-08-11,South,Product D,513,14670,661,2640,120355.10886397594,1624684.8911360241,874811.0216423334,91294.47354961798
2026-08-11,East,Product A,449,12928,605,2100,57797.65016684823,1212702.3498331518,675632.1290074603,66046.15264337037
2026-08-11,East,Product B,482,13881,621,2280,111797.08165363518,1304082.9183463647,711988.8517053956,60587.60772973166
2026-08-11,East,Product C,553,15863,732,2460,82961.50817994513,1717758.4918200548,940063.8134089898,88967.2489242413
2026-08-11,East,Product D,542,15453,781,2640,101407.41431989952,1960432.5856801006,1176848.4622585145,103797.74668169902
2026-08-11,West,Product A,332,9559,383,2100,69728.83790422289,734571.1620957771,389408.1618620144,31416.519409571232
2026-08-11,West,Product B,481,13746,559,2280,78310.07396512771,1196209.9260348722,669825.3150256482,81019.6266733826
2026-08-11,West,Product C,477,13529,608,2460,123846.92833695274,1371833.0716630472,758803.9766506127,92510.26091338167
2026-08-11,West,Product D,519,14985,606,2640,79981.61392225504,1519858.386077745,906218.689206872,81057.99360518521
2026-08-12,North,Product A,336,9543,475,2100,83072.23347068971,914427.7665293103,552454.7959078102,39208.547234632555
2026-08-12,North,Product B,403,11466,477,2280,49867.274936285925,1037692.7250637141,548096.441679297,45469.782236171945
2026-08-12,North,Product C,513,14498,735,2460,92027.1006122056,1716072.8993877943,1005131.623212532,93516.26884508286
2026-08-12,North,Product D,498,14202,653,2640,81060.37355542569,1642859.6264445742,964424.590968752,89194.8266351496
2026-08-12,South,Product A,357,10211,450,2100,68833.08166386788,876166.9183361321,475942.31170147145,58624.035572340326
2026-08-12,South,Product B,457,13031,615,2280,104701.10589039167,1297498.8941096084,715345.1422356413,84539.96774268277
2026-08-12,South,Product C,472,13573,588,2460,79982.52811935717,1366497.471880643,806964.2331917931,66006.07348844316
2026-08-12,South,Product D,529,15243,724,2640,126651.69785835547,1784708.3021416445,1083439.7427295323,113058.15521507099
2026-08-12,East,Product A,399,11479,482,2100,49016.30888873746,963183.6911112625,558979.2602625813,58427.443164271004
2026-08-12,East,Product B,540,15341,703,2280,114098.4947479138,1488741.505252086,890616.5703560226,82110.46889096223
2026-08-12,East,Product C,548,15572,729,2460,104889.23484349747,1688450.7651565026,977201.6796923244,90752.3332860707
2026-08-12,East,Product D,553,15841,669,2640,143429.58874209435,1622730.4112579057,942186.0273325632,110782.77369808186
2026-08-12,West,Product A,390,11245,542,2100,54130.303941573984,1084069.696058426,617507.0314946569,73078.95527911893
2026-08-12,West,Product B,467,13409,615,2280,82783.90327954084,1319416.0967204592,721051.8895004943,83967.01836211194
2026-08-12,West,Product C,477,13490,660,2460,114491.25161739392,1509108.748382606,906799.5785725504,82640.50961451256
2026-08-12,West,Product D,487,13899,621,2640,135114.38361418317,1504325.6163858168,783940.7603434892,78488.72063637951
2026-08-13,North,Product A,348,9923,435,2100,42164.27591957291,871335.7240804271,482115.85529231204,55820.42315747338
2026-08-13,North,Product B,432,12353,595,2280,75180.46609157305,1281419.533908427,752659.2757033722,52226.14297529402
2026-08-13,North,Product C,503,14388,583,2460,104357.41266785483,1329822.587332145,752365.8470169189,92849.21202200635
2026-08-13,North,Product D,487,13661,603,2640,97123.31344149476,1494796.6865585053,788039.8190591714,59473.19883698879
2026-08-13,South,Product A,374,10631,506,2100,91663.77331915012,970936.2266808499,513392.3079188855,43942.491251884094
2026-08-13,South,Product B,486,13660,680,2280,126962.88806513253,1423437.1119348675,819498.970811225,82148.64210894365
2026-08-13,South,Product C,529,14920,661,2460,115826.46050580115,1510233.5394941987,791984.2226450472,95010.79082545904
2026-08-13,South,Product D,544,15539,720,2640,86280.77933255327,1814519.2206674467,1065282.2468451322,95384.92846687212
2026-08-13,East,Product A,374,10803,442,2100,71417.4126471456,856782.5873528544,475960.20184651227,52420.22614775991
2026-08-13,East,Product B,494,14113,584,2280,119629.64798527025,1211890.3520147298,707864.1983558108,43027.24619358672
2026-08-13,East,Product C,498,14224,599,2460,63353.74674721178,1410186.2532527882,754565.3165750325,67137.71068886365
2026-08-13,East,Product D,590,16926,705,2640,76910.26343446477,1784289.7365655352,991779.247749295,124857.66614342938
2026-08-13,West,Product A,343,9892,472,2100,67501.58545124311,923698.4145487569,532065.384674609,41075.472241648735
2026-08-13,West,Product B,463,13028,626,2280,120495.41144451042,1306784.5885554897,718510.3580667239,90863.58196447279
2026-08-13,West,Product C,456,13125,613,2460,66665.47611848945,1441314.5238815106,825994.0131039965,62994.61417273747
2026-08-13,West,Product D,523,14967,647,2640,134576.49000066274,1573503.5099993371,883690.0264012513,64888.90446448757
2026-08-14,North,Product A,405,11482,497,2100,56276.94949184401,987423.050508156,600713.7090013141,64990.78300555489
2026-08-14,North,Product B,490,13978,682,2280,73002.28634207827,1481957.7136579216,776696.5711888421,64084.23159004583
2026-08-14,North,Product C,455,13112,583,2460,117692.29699055539,1316487.7030094445,790888.3014769027,67800.50009144237
2026-08-14,North,Product D,501,14276,698,2640,138372.6783047955,1704347.3216952046,964537.1246331938,113815.94350415799
2026-08-14,South,Product A,385,10825,451,2100,53033.83729011467,894066.1627098853,536178.4852580485,37294.84407253631
2026-08-14,South,Product B,497,14085,662,2280,85419.06793447256,1423940.9320655274,835437.5948200339,61069.39237865572
2026-08-14,South,Product C,504,14453,723,2460,104485.31189425517,1674094.6881057448,877674.180132421,73692.96872117031
2026-08-14,South,Product D,484,13871,610,2640,112198.79855234108,1498201.201447659,878733.8250462761,89185.29503523067
2026-08-14,East,Product A,484,13701,573,2100,106177.33726744053,1097122.6627325595,575183.9727817043,39808.23510401296
2026-08-14,East,Product B,472,13440,612,2280,105393.02512118402,1289966.974878816,725116.6644064521,49787.45910035097
2026-08-14,East,Product C,552,15889,661,2460,101729.30789034722,1524330.6921096528,794323.3048347656,79591.22941142843
2026-08-14,East,Product D,572,16441,765,2640,180607.75276483258,1838992.2472351673,1011752.6484439218,122516.20920755585
2026-08-14,West,Product A,344,9788,403,2100,43941.13723112956,802358.8627688704,453607.17738487996,48757.63161487189
2026-08-14,West,Product B,415,11867,505,2280,97708.36681840343,1053691.6331815966,562727.4922673636,51520.52376377247
2026-08-14,West,Product C,515,14619,682,2460,112480.69022758768,1565239.3097724123,948593.0194096889,82644.37839220028
2026-08-14,West,Product D,543,15449,643,2640,78983.19943259671,1618536.8005674032,853596.1758428265,79091.44275033403
2026-08-15,North,Product A,373,10565,464,2100,75433.85365187188,898966.1463481281,518088.2806338025,51121.54458203919
2026-08-15,North,Product B,440,12485,583,2280,114326.49074915651,1214913.5092508434,690169.1779625164,42706.30704898539
2026-08-15,North,Product C,505,14468,691,2460,136009.00603282516,1563850.9939671748,839922.7927080664,73536.76031413829
2026-08-15,North,Product D,505,14342,730,2640,113537.5304311144,1813662.4695688856,1087418.0123386097,101711.33625634297
2026-08-15,South,Product A,373,10761,448,2100,69412.45827376275,871387.5417262373,465306.34089917125,55966.43005660785
2026-08-15,South,Product B,443,12733,627,2280,116555.50682321716,1313004.4931767827,695487.7724944055,85535.13400811126
2026-08-15,South,Product C,543,15338,645,2460,98685.9518793302,1488014.0481206698,904204.9200731346,79165.12770145935
2026-08-15,South,Product D,568,16156,805,2640,154113.16599803913,1971086.834001961,1075012.9096967636,128725.99335570518
2026-08-15,East,Product A,415,12062,568,2100,66379.68319858472,1126420.3168014153,672684.8020859242,43955.96382067454
2026-08-15,East,Product B,543,15389,681,2280,93634.23374448408,1459045.7662555159,873344.0763004826,57290.71422080973
2026-08-15,East,Product C,531,15159,636,2460,97890.59766957824,1466669.4023304218,822488.9730941938,71088.19707337592
2026-08-15,East,Product D,617,17549,821,2640,122303.42568187608,2045136.574318124,1240726.0273497102,91338.82030552068
2026-08-15,West,Product A,320,9074,375,2100,58376.21763251948,729123.7823674806,384252.2755139759,42057.93157067945
2026-08-15,West,Product B,416,11881,582,2280,101245.53712338797,1225714.462876612,691452.5455613653,54426.79756374787
2026-08-15,West,Product C,518,14799,656,2460,68130.41325179843,1545629.5867482016,825976.1187090608,94371.53684257659
2026-08-15,West,Product D,487,13960,590,2640,84610.56373491569,1472989.4362650844,781733.9623000751,96258.42528789854
2026-08-16,North,Product A,331,9450,401,2100,46224.29363319178,795875.7063668083,441725.03879534686,32999.9782991781
2026-08-16,North,Product B,457,12924,627,2280,61248.6052566557,1368311.3947433443,714421.809061509,53567.92901819709
2026-08-16,North,Product C,459,13124,536,2460,65187.6320344493,1253372.3679655506,730209.3449229781,68704.40859220919
2026-08-16,North,Product D,546,15690,733,2640,145319.62931634203,1789800.370683658,1090179.151549341,111755.30879300165
2026-08-16,South,Product A,362,10439,420,2100,42127.81840573682,839872.1815942632,460706.2308484307,58719.15120384456
2026-08-16,South,Product B,485,13844,638,2280,70266.8177160446,1384373.1822839554,759417.1955772517,49747.889439488514
2026-08-16,South,Product C,497,14177,624,2460,123490.70629215779,1411549.2937078422,762490.1962508106,57310.399598410455
2026-08-16,South,Product D,534,15347,620,2640,113806.59611314218,1522993.403886858,818150.710942285,57706.643458325394
2026-08-16,East,Product A,413,11890,506,2100,58489.06859889472,1004110.9314011052,544817.3674014104,46205.6274346872
2026-08-16,East,Product B,435,12375,512,2280,104981.85945466119,1062378.1405453389,590615.5386982274,55747.65919918238
2026-08-16,East,Product C,570,16235,689,2460,150469.8101889118,1544470.1898110881,889504.7536881263,87229.93941840406
2026-08-16,East,Product D,574,16389,719,2640,166110.94822607722,1732049.0517739228,970091.9511443578,100078.8576843455
2026-08-16,West,Product A,354,10120,425,2100,42224.04251935453,850275.9574806455,483026.4402567183,58051.22084803265
2026-08-16,West,Product B,447,12743,567,2280,108808.87307401885,1183951.1269259811,620122.6636532034,55776.90668951396
2026-08-16,West,Product C,455,13157,626,2460,108984.87171496208,1430975.1282850378,789123.5538485876,69678.19505681028
2026-08-16,West,Product D,538,15378,632,2640,83527.1364002429,1584952.8635997572,859957.1361885705,79752.19890070529
2026-08-17,North,Product A,331,9479,415,2100,62774.95676444998,808725.04323555,461437.3145003699,42121.967163783
2026-08-17,North,Product B,420,12043,512,2280,95151.8494906063,1072208.1505093938,623546.0994927139,42918.01938518886
2026-08-17,North,Product C,412,11747,495,2460,88494.95346598666,1129205.0465340132,634413.5511025485,45238.27248421318
2026-08-17,North,Product D,469,13635,593,2640,108306.0176275552,1457213.9823724448,860808.5571699864,85875.26267548594
2026-08-17,South,Product A,355,10219,463,2100,53684.6743422268,918615.3256577732,521175.76924209413,51459.10784775988
2026-08-17,South,Product B,489,14048,670,2280,73734.65379391887,1453865.346206081,811385.9915042121,60839.809402949606
2026-08-17,South,Product C,495,14159,678,2460,85022.84804834837,1582857.1519516516,862511.913920179,88917.283141121
2026-08-17,South,Product D,541,15449,653,2640,99169.05529558529,1624750.9447044148,975905.1971334793,95395.80822414985
2026-08-17,East,Product A,400,11292,538,2100,97773.8490424946,1032026.1509575055,555309.6838684019,71589.5351826397
2026-08-17,East,Product B,488,14070,655,2280,80446.96540365636,1412953.0345963435,856745.7885556356,87723.30285015129
2026-08-17,East,Product C,569,16265,766,2460,113472.27294037088,1770887.727059629,1029724.9324619777,77136.21355523281
2026-08-17,East,Product D,575,16597,737,2640,110052.78130787644,1835627.2186921237,1006082.7216684588,65029.27238064397
2026-08-17,West,Product A,356,10222,475,2100,86252.44361513425,911247.5563848658,530179.008335045,42897.09977523402
2026-08-17,West,Product B,486,13861,633,2280,104564.4152216992,1338675.5847783007,699909.9945424476,59552.85121192855
2026-08-17,West,Product C,477,13756,668,2460,69380.6550030497,1573899.3449969504,939928.7335153243,91109.75898576956
2026-08-17,West,Product D,543,15595,691,2640,160789.80229068996,1663450.19770931,945049.7004557262,104005.38996075411
2026-08-18,North,Product A,353,9992,491,2100,57941.19553154047,973158.8044684596,545320.4661291969,51555.17189824156
2026-08-18,North,Product B,425,12164,604,2280,111552.99990120657,1265567.0000987935,719322.0863055771,56065.78111744382
2026-08-18,North,Product C,424,12247,612,2460,88752.91727049346,1416767.0827295065,804535.0014825683,57078.20455903152
2026-08-18,North,Product D,479,13804,576,2640,130776.05073704214,1389863.9492629578,787296.3959814437,74316.49013964976
2026-08-18,South,Product A,371,10750,462,2100,79301.0319227543,890898.9680772458,537085.0811204757,39400.0244678289
2026-08-18,South,Product B,533,15381,643,2280,115859.22141892169,1350180.7785810784,738982.7070066938,58877.38895803985
2026-08-18,South,Product C,464,13340,665,2460,102920.25440564027,1532979.7455943597,920213.3640476572,65890.67826874985
2026-08-18,South,Product D,500,14291,695,2640,133415.0629634693,1701384.9370365306,1003601.244844767,74652.00408985758
2026-08-18,East,Product A,421,12012,491,2100,66586.14509426146,964513.8549057385,543428.2654412633,37509.13288323246
2026-08-18,East,Product B,511,14627,634,2280,86704.03927087811,1358815.960729122,791877.2366479593,62164.83764375688
2026-08-18,East,Product C,527,15037,703,2460,141189.0091372674,1588190.9908627325,906061.5749707778,95086.85348093051
2026-08-18,East,Product D,545,15705,725,2640,135000.3454702516,1778999.6545297485,929644.7913668603,79490.7917879052
2026-08-18,West,Product A,372,10641,468,2100,47320.64285607222,935479.3571439278,505626.6736385287,50732.89954078025
2026-08-18,West,Product B,454,12904,523,2280,76550.9016369889,1115889.0983630111,598769.9242353067,48228.92302297101
2026-08-18,West,Product C,474,13498,629,2460,77028.13308492042,1470311.8669150795,767253.4127708424,62830.76354567439
2026-08-18,West,Product D,498,14275,669,2640,130920.48093256426,1635239.5190674358,983239.9479936562,63956.867676195085
2026-08-19,North,Product A,390,10960,449,2100,57448.38320514852,885451.6167948515,476519.5672602418,36897.45118102718
2026-08-19,North,Product B,381,10789,535,2280,100550.66717548009,1119249.3328245198,593095.7516771397,51886.29928615926
2026-08-19,North,Product C,421,11948,500,2460,107173.30996004902,1122826.690039951,653645.8608437801,42097.509330079105
2026-08-19,North,Product D,495,14074,619,2640,116515.2967348125,1517644.7032651876,908947.8879687536,83531.5664677836
2026-08-19,South,Product A,427,12268,543,2100,59688.44395809396,1080611.5560419061,576463.3958460595,72803.71149708166
2026-08-19,South,Product B,469,13352,635,2280,65704.94099356786,1382095.059006432,783399.9792993197,92449.87847720609
2026-08-19,South,Product C,534,15281,642,2460,97625.00775405523,1481694.9922459447,833410.4597193925,79528.50074548645
2026-08-19,South,Product D,512,14685,687,2640,157629.33453930303,1656050.665460697,871533.1563153522,68002.57548075191
2026-08-19,East,Product A,422,11986,499,2100,89850.60610143485,958049.3938985651,570728.9751318864,54099.205051910125
2026-08-19,East,Product B,486,13927,591,2280,91126.43014709608,1256353.569852904,689910.741927818,87303.23059700272
2026-08-19,East,Product C,483,13810,661,2460,106957.33932451594,1519102.660675484,925750.0134355213,74886.35398375946
2026-08-19,East,Product D,542,15536,756,2640,142876.75969159862,1852963.2403084014,1039551.8845797371,70296.03056429554
2026-08-19,West,Product A,321,9033,395,2100,59355.73500699798,770144.264993002,407527.7423873792,52923.00254509265
2026-08-19,West,Product B,449,12815,542,2280,83115.43994206174,1152644.5600579383,670059.1237544589,63573.99430293496
2026-08-19,West,Product C,492,14125,567,2460,78766.4582030734,1316053.5417969266,715341.0776257953,89847.4377308779
2026-08-19,West,Product D,549,15720,760,2640,119853.63031822396,1886546.369681776,1096982.435969782,106730.52977234616
2026-08-20,North,Product A,349,10044,425,2100,76130.52118895801,816369.478811042,487919.28126678173,34793.110478168346
2026-08-20,North,Product B,448,12706,570,2280,54270.34148399821,1245329.658516002,705852.1264504476,73359.37292170708
2026-08-20,North,Product C,471,13434,542,2460,106609.40523212032,1226710.5947678797,700780.7655496114,84780.04806610712
2026-08-20,North,Product D,489,13874,680,2640,132665.23459610488,1662534.7654038952,918826.2550792601,83635.30009328749
2026-08-20,South,Product A,404,11652,580,2100,71078.74690688643,1146921.2530931137,637022.8500513526,42334.8798600872
2026-08-20,South,Product B,473,13360,634,2280,111599.42335157465,1333920.5766484253,710534.5184260801,58785.601008470476
2026-08-20,South,Product C,465,13374,623,2460,86213.11058750754,1446366.8894124925,837686.5534532213,73496.02295779364
2026-08-20,South,Product D,580,16498,790,2640,139857.93725043407,1945742.062749566,1084703.0482440582,112729.8232495877
2026-08-20,East,Product A,417,11943,519,2100,76261.30697400174,1013638.6930259983,538610.7904309559,62684.93328559721
2026-08-20,East,Product B,506,14353,677,2280,119735.10394085538,1423824.8960591445,864615.6929195261,88637.70025555056
2026-08-20,East,Product C,494,14053,571,2460,63756.827623260724,1340903.1723767393,742091.1474243157,51462.38868245025
2026-08-20,East,Product D,553,15776,755,2640,144029.17435954048,1849170.8256404595,1030750.0861851253,117615.8967038247
2026-08-20,West,Product A,366,10499,423,2100,65559.8989752677,822740.1010247323,458578.4043793266,51420.907335895485
2026-08-20,West,Product B,421,12009,590,2280,109117.80576627774,1236082.1942337223,646700.5005905437,50355.041946826095
2026-08-20,West,Product C,462,13134,539,2460,55685.64183113226,1270254.3581688676,745652.7546744605,52944.22161612655
2026-08-20,West,Product D,510,14525,702,2640,86982.10882525746,1766297.8911747425,954919.9472015532,68579.85028850281
2026-08-21,North,Product A,354,10209,445,2100,46240.57261830399,888259.4273816961,463340.3588928394,43831.51134677941
2026-08-21,North,Product B,479,13767,591,2280,67740.87466410045,1279739.1253358996,758336.6365681126,87310.96213897341
2026-08-21,North,Product C,475,13476,594,2460,89753.16862400238,1371486.8313759975,813616.9909094591,52194.838345399025
2026-08-21,North,Product D,483,13775,558,2640,117864.62811996198,1355255.371880038,798362.9252557195,68052.35713533427
2026-08-21,South,Product A,393,11137,516,2100,70984.41977105272,1012615.5802289473,597141.519296586,67878.67339637464
2026-08-21,South,Product B,480,13646,653,2280,116727.58071473008,1372112.41928527,713850.2283388745,74943.6369737543
2026-08-21,South,Product C,459,12942,537,2460,75613.31889350369,1245406.6811064964,673626.2863398467,85324.57224528615
2026-08-21,South,Product D,498,14198,638,2640,134075.25875007958,1550244.7412499203,913073.1786748528,90868.12365201947
